fips,TOT_POP,0-9,19-Oct,20-29,30-39,40-49,50-59,60-69,70-79,80+,White-alone pop,Black-alone pop,Native American/American Indian-alone pop,Asian-alone pop,Hawaiian/Pacific Islander-alone pop,Two or more races pop,POP_ESTIMATE_2018,N_POP_CHG_2018,GQ_ESTIMATES_2018,R_birth_2018,R_death_2018,R_NATURAL_INC_2018,R_INTERNATIONAL_MIG_2018,R_DOMESTIC_MIG_2018,R_NET_MIG_2018,Less than a high school diploma 2014-18,High school diploma only 2014-18,Some college or associate's degree 2014-18,Bachelor's degree or higher 2014-18,POVALL_2018,MEDHHINC_2018,CI90LBINC_2018,CI90UBINC_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Median_Household_Income_2018,Active Physicians per 100000 Population 2018 (AAMC),Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),Active Primary Care Physicians per 100000 Population 2018 (AAMC),Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Active General Surgeons per 100000 Population 2018 (AAMC),Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Total nurse practitioners (2019),Total physician assistants (2019),Total Hospitals (2019),Internal Medicine Primary Care (2019),Family Medicine/General Practice Primary Care (2019),Total Specialist Physicians (2019),ICU Beds_x,Total Population,Population Aged 60+,COUNTY_NAME,STATE_NAME,STATE_FIPS,CNTY_FIPS,county_pop2018_18 and older,anycondition_prevalence,Obesity_prevalence,Obesity_number,Heart disease_prevalence,Heart disease_number,COPD_prevalence,COPD_number,diabetes_prevalence,diabetes_number,CKD_prevalence,CKD_number,Urban_rural_code
26127,26625,3221,3463,2922,2829,2831,3831,3860,2460,1208,25313,337,428,89,11,447,26625,167,303,11.3,10.0,1.3,1.5,3.5,5.0,2546,6396,5727,3406,4070,50374,47914,52834,12456,11696,760,50374,287.0,249.7,97.8,87.6,7.9,6.7,11.77305929,10.07635369,0.383556683,19.75050558,16.04279098,54.0788287,0,26317,7218,879,22,26,127,20545,49.7,38.6,7930,10.1,2072,11.3,2314,13.7,2823,3.8,771,6
42121,51266,5272,5751,5137,5341,5880,7885,8271,4801,2928,49662,593,109,231,22,649,51266,-557,1302,9.7,13.1,-3.4,0.0,-7.4,-7.4,3913,18496,9051,6742,7537,45761,43018,48504,22421,21317,1104,45761,320.5,273.3,100.8,88.2,8.7,7.2,28.03264746,22.69271433,0.796586726,41.53459233,28.83724008,107.1469191,8,52880,15253,1404,38,42,121,41304,46.7,33.2,13713,9.2,3796,9.9,4097,13.1,5416,3.5,1454,5
18133,37779,3915,5118,6202,4363,4451,5107,4349,2713,1561,35248,1435,135,394,18,549,37779,169,5022,10.7,9.2,1.5,0.6,2.4,3.0,2678,10860,7263,3984,3978,54718,50857,58579,16882,16245,637,54718,230.8,212.0,80.3,74.4,6.5,6.1,19.49391292,4.770447847,0.745206054,14.85331158,18.75999787,49.14972658,6,37543,8058,327,14,18,133,30379,47.0,33.7,10238,7.3,2222,9.2,2792,12.2,3698,2.9,871,2
40131,91984,11163,12646,11595,11357,11444,12774,10791,6736,3478,69216,1175,12403,1370,79,7741,91984,505,1216,10.6,9.1,1.4,0.5,3.7,4.2,4804,19984,21265,14803,8855,61849,58266,65432,44792,43309,1483,61849,206.7,189.1,73.9,68.5,6.2,5.8,26.38392586,30.04641601,2.915995343,30.76958286,52.7211958,108.7549623,6,90098,19479,1350,36,40,131,70506,46.9,36.5,25735,7.8,5484,8.1,5716,11.2,7913,3.0,2118,3
26025,134487,16698,17666,17281,15993,15845,17982,16909,10074,6039,109628,15004,1047,4026,61,4721,134487,129,4326,12.0,10.3,1.7,2.3,-3.0,-0.7,8123,33106,30526,19318,22602,48413,45124,51702,62865,60219,2646,48413,287.0,249.7,97.8,87.6,7.9,6.7,59.46754649,50.89722362,1.93740423,99.76286363,81.03462274,273.1605422,32,134327,31227,7,22,26,25,103686,48.0,37.5,38882,8.4,8686,9.6,10002,12.5,12987,3.4,3490,4
6075,883305,72007,60660,151437,183382,120821,107395,93694,54600,39309,467444,49184,6570,317204,4015,38888,883305,4139,24235,10.2,7.5,2.6,7.2,-5.1,2.1,79408,84630,131509,394004,87596,110601,107200,114002,575567,562022,13545,110601,279.6,243.8,96.2,87.1,7.2,6.2,344.1931335,176.7858465,8.016435378,499.3636333,339.3698743,1312.350762,337,864263,179193,202,4,6,75,764613,23.9,16.8,128455,4.6,35077,3.8,28886,8.8,67258,2.3,17872,1
13321,20299,2435,2532,2443,2283,2367,2949,2664,1826,800,14106,5724,73,136,14,246,20299,-237,89,10.0,11.4,-1.3,0.1,-10.4,-10.3,2659,5932,4124,1470,4128,48708,45569,51847,9182,8778,404,48708,228.7,202.9,79.1,71.9,7.0,6.1,9.291308264,6.419975617,0.27980056,9.605842687,6.582066976,24.67647977,0,20809,5131,445,10,13,321,15759,46.1,32.9,5185,9.1,1433,10.6,1669,15.5,2438,3.9,608,4
46003,2801,361,402,277,350,287,331,377,232,184,2633,21,76,20,0,51,2801,44,96,15.5,8.6,6.8,7.2,1.8,9.0,238,607,592,372,276,53107,47916,58298,1557,1512,45,53107,240.4,219.1,92.8,84.8,9.2,8.6,1.501723464,1.282655982,0.180968789,1.076288064,1.717616055,3.04154562,0,2739,732,1435,41,46,3,2106,40.4,30.4,640,7.8,165,6.1,128,10.3,216,3.1,64,6
42017,628195,64634,77403,70438,73278,78076,99861,84949,49074,30482,555198,27543,1787,32220,376,11071,628195,1167,8038,9.3,9.7,-0.3,1.2,1.1,2.3,27363,128245,109517,180201,35350,88538,86842,90234,341069,328286,12783,88538,320.5,273.3,100.8,88.2,8.7,7.2,343.5019111,278.0683041,9.761085292,508.9498542,353.3610977,1312.939548,90,626486,151809,1379,38,42,17,499979,39.3,29.8,148994,6.3,31557,6.4,31984,10.7,53389,2.7,13632,2
35019,4341,454,543,567,652,457,533,527,348,260,3927,112,147,54,0,101,4341,-68,573,10.3,11.0,-0.7,0.0,-14.9,-14.9,677,1412,881,391,915,29515,26216,32814,1624,1534,90,29515,244.8,213.8,91.1,82.1,7.7,7.3,2.117229511,1.102119472,0.084937779,2.028148426,2.351326316,5.995364193,0,4426,1149,1141,31,35,19,3436,48.3,35.7,1227,7.6,260,5.8,201,14.3,492,3.8,129,6
17201,284081,36179,36896,35589,34363,34061,38394,34718,21439,12442,227365,38708,1553,8150,157,8148,284081,-659,4743,12.5,9.8,2.7,1.5,-6.6,-5.1,23963,62181,64375,43910,45006,53795,51486,56104,141196,133101,8095,53795,284.4,240.5,99.6,87.2,7.0,5.8,110.6573385,55.56278212,4.169438305,215.1831502,134.9827781,476.7875332,87,287512,65218,536,13,17,201,217591,42.7,32.9,71587,7.8,16890,8.6,18791,11.9,25818,3.3,7194,3
21091,8758,1177,1243,1004,955,1121,1202,1027,719,310,8464,135,31,28,1,99,8758,-20,90,13.1,9.2,3.9,-0.2,-5.8,-6.0,875,2480,1809,636,1038,56769,51081,62457,4089,3919,170,56769,230.9,214.6,77.3,72.9,8.3,7.6,5.750595403,1.932545013,0.205798404,3.87096998,3.72397112,12.65366187,0,8700,1996,389,17,21,91,6520,51.0,38.7,2523,9.8,640,11.9,775,14.0,914,3.3,217,4
38065,1952,269,260,145,218,185,274,336,176,89,1854,8,54,5,1,30,1952,15,2,11.3,2.6,8.7,0.0,-1.5,-1.5,135,415,516,245,198,68243,60694,75792,873,837,36,68243,237.6,217.1,87.0,79.6,10.5,9.7,1.173649512,0.582972515,0.100158273,0.901424461,1.507510423,2.319049254,0,1822,608,1270,34,38,65,1461,48.6,36.9,539,8.9,130,7.6,111,12.2,178,3.3,48,4
54039,180454,19474,20336,21530,21389,22063,24637,26324,15745,8956,159858,13771,301,2044,59,4421,180454,-2856,3338,10.1,13.7,-3.6,0.1,-12.3,-12.2,15894,50266,34460,33388,30248,41926,39988,43864,82263,78000,4263,41926,263.4,231.6,100.1,89.4,10.5,9.2,94.1326037,66.75220729,5.595993426,97.53017113,124.0112115,280.0994566,156,187827,49628,1785,48,54,39,144442,52.2,37.4,54021,10.5,15219,12.1,17475,14.7,21166,3.6,5256,4
19037,11964,1486,1569,1242,1251,1260,1725,1699,1024,708,11710,103,18,42,2,89,11964,-72,95,11.6,9.4,2.2,0.2,-8.3,-8.2,645,3627,2650,1412,1019,64190,58883,69497,6407,6234,173,64190,218.2,193.1,84.8,77.9,6.9,6.5,7.285726099,3.23346741,0.447302643,4.844515065,8.191703486,15.49259239,0,12140,3281,589,15,19,37,9149,42.4,35.0,3202,8.0,734,7.5,685,11.2,1022,3.1,287,6
30037,826,89,108,67,84,72,117,152,85,52,769,7,14,5,0,31,826,6,89,12.2,2.4,9.7,0.0,-3.6,-3.6,30,229,165,148,150,38782,34598,42966,369,352,17,38782,247.1,236.2,91.5,88.0,9.8,9.4,0.391887452,0.304023797,0.04354305,0.267478737,0.456424473,0.895742748,0,747,281,1040,26,30,37,651,41.9,31.5,205,9.1,59,7.9,52,12.3,80,3.6,23,4
18123,19102,2114,2266,2440,2421,2298,2625,2570,1455,913,18188,542,69,95,7,201,19102,114,1514,10.4,9.5,1.0,0.0,4.9,4.9,1434,6388,3732,2028,2167,52332,47744,56920,9323,8979,344,52332,230.8,212.0,80.3,74.4,6.5,6.1,9.856606172,2.412056825,0.376794676,7.510202965,9.485520507,24.85132156,4,19229,4691,52,14,18,123,15089,46.3,34.7,5236,8.6,1293,10.4,1575,13.0,1963,3.2,486,6
35001,678701,78747,85588,95507,97313,81193,86148,80603,48038,25564,571760,23386,42255,19454,1017,20829,678701,15,11913,10.8,8.7,2.1,1.2,-3.3,-2.0,51916,107599,146410,157155,109959,51372,49762,52982,329380,314530,14850,51372,244.8,213.8,91.1,82.1,7.7,7.3,331.0218352,172.3127361,13.27974094,317.094302,367.6220968,937.3553727,138,674855,140933,1133,31,35,1,531331,37.5,27.3,145053,6.2,32977,6.0,31913,11.4,60774,3.2,16872,3
8059,580233,61097,66378,74304,86547,74852,81341,73792,40954,20968,532081,8173,6944,17749,678,14608,580233,4416,8757,10.4,7.9,2.5,0.8,4.3,5.1,22840,84351,121561,180236,39799,85550,82944,88156,334242,324124,10118,85550,285.7,262.5,95.4,88.9,7.8,7.1,294.9268123,228.9121062,9.066834645,254.9919901,277.4043903,742.56357,94,564029,124374,36,5,8,59,465718,29.9,22.3,103855,5.1,23840,5.1,23563,7.3,33878,2.5,11726,2
13277,40571,5585,5999,5666,5255,4756,4875,4257,2782,1396,26715,12422,190,664,25,555,40571,133,1554,13.6,10.1,3.4,0.1,-0.1,-0.1,4705,8886,7942,4257,7636,45680,41914,49446,19337,18561,776,45680,228.7,202.9,79.1,71.9,7.0,6.1,18.57025802,12.83141193,0.559228954,19.1989085,13.15537905,49.32013698,20,40531,8091,429,10,13,277,30551,48.8,36.8,11243,8.0,2457,9.4,2860,14.2,4348,3.6,1092,5
13279,26887,3826,3957,3295,3331,3147,3314,3008,1980,1029,18841,7134,225,225,37,425,26887,-9,326,13.6,12.3,1.3,-0.1,-1.5,-1.6,3362,6784,4696,2790,6615,37148,33818,40478,11945,11251,694,37148,228.7,202.9,79.1,71.9,7.0,6.1,12.30678385,8.50356591,0.370609275,12.72339979,8.718263697,32.6851821,8,27160,5815,430,10,13,279,19774,49.4,36.2,7158,9.1,1790,10.7,2122,16.0,3171,3.9,781,5
48063,13033,1920,1863,1609,1389,1370,1634,1659,1033,556,10247,2173,125,125,22,341,13033,159,65,13.5,9.6,3.9,2.5,6.0,8.5,1290,2981,2524,1550,2431,43714,39025,48403,4990,4745,245,43714,224.8,199.9,72.9,66.5,6.2,5.4,4.495414842,2.653202921,0.237485047,4.931333857,4.364639137,15.39248205,0,12670,3038,1522,43,48,63,9570,52.1,38.9,3723,9.4,903,9.2,880,15.5,1479,3.8,366,6
48275,3653,553,498,407,403,360,451,463,308,210,3266,225,50,11,2,99,3653,-30,99,10.1,13.1,-3.0,1.1,-6.3,-5.2,464,771,675,467,723,39726,35423,44029,1466,1413,53,39726,224.8,199.9,72.9,66.5,6.2,5.4,1.260013076,0.743662263,0.066564327,1.382196162,1.22335815,4.314335681,0,3753,948,509,43,48,275,2688,47.1,35.4,952,9.7,260,9.1,245,15.1,405,3.9,104,6
54011,93224,10172,11310,15409,11251,10663,11044,11359,7716,4300,85022,4581,204,1234,25,2158,93224,-1262,3934,10.9,12.7,-1.7,0.1,-11.8,-11.7,7599,21011,18606,16322,17242,39790,36807,42773,41287,39332,1955,39790,263.4,231.6,100.1,89.4,10.5,9.2,48.62966655,34.48473169,2.890935591,50.38487744,64.06519765,144.7016511,88,96100,22787,1781,48,54,11,74829,54.0,38.0,28435,9.8,7342,12.0,8960,13.8,10298,3.4,2530,3
12067,8732,854,1142,1377,1146,1321,1022,911,615,344,7325,1179,71,26,10,121,8732,109,1481,7.5,9.1,-1.6,11.8,2.5,14.3,1467,2507,1203,969,1521,42689,37973,47405,2847,2756,91,42689,265.2,240.7,86.8,80.1,6.9,6.0,5.067180298,2.497923103,0.088962631,4.753556275,3.39451884,11.93124176,0,8684,1667,137,9,12,67,6961,49.3,36.7,2555,9.9,690,11.6,810,13.8,959,3.7,254,6
55049,23771,2878,3034,2326,2823,2739,3680,3448,1867,976,23007,193,56,211,11,293,23771,57,180,11.5,8.3,3.2,0.5,-1.3,-0.8,839,5800,5863,4022,1933,68017,64243,71791,13933,13570,363,68017,264.9,238.3,94.6,86.4,7.9,7.1,12.43429354,7.523544921,0.543821454,12.47927125,13.39518107,37.60545796,0,23576,5649,597,49,55,49,18326,43.7,35.4,6487,7.1,1293,6.7,1220,9.8,1793,2.9,538,3
36013,127939,13850,16480,15923,14081,14123,18031,17866,10728,6857,119804,3532,912,871,67,2753,127939,-670,6071,10.0,11.0,-1.1,2.6,-6.8,-4.2,9985,32222,28129,19522,22426,45689,43556,47822,54993,52227,2766,45689,375.1,304.1,112.9,94.8,10.2,7.4,82.56173747,58.22072249,1.086769362,135.6497661,42.42328592,320.1910599,26,130846,33458,630,32,36,13,101942,46.5,34.4,35068,8.8,9013,10.1,10253,12.4,12684,3.5,3571,5
47009,131349,13688,15778,15629,14788,16566,19127,17668,12167,5938,123234,3999,553,1230,98,2235,131349,1449,2084,9.3,10.4,-1.1,0.7,11.5,12.2,9996,31875,27833,22022,12816,57939,54424,61454,62275,60266,2009,57939,253.1,225.8,85.1,77.8,8.1,7.4,111.5203747,23.12670262,2.231183558,69.59352542,48.23236805,196.014326,16,127135,32770,4,42,47,9,104790,48.8,37.2,38982,8.6,9041,10.1,10575,12.5,13065,3.2,3383,3
17117,45313,4915,5739,4922,5299,5400,6548,6375,3729,2386,43991,445,168,175,15,519,45313,-202,863,10.2,12.6,-2.4,0.1,-2.1,-2.0,2902,12488,10691,6262,5740,53409,48576,58242,23066,21934,1132,53409,284.4,240.5,99.6,87.2,7.0,5.8,17.65065591,8.862670668,0.665055945,34.32328837,21.53074166,76.05110336,0,45960,12200,515,13,17,117,35669,45.1,33.2,11842,8.2,2923,9.4,3341,11.3,4045,3.3,1160,2
29197,4599,662,600,570,445,499,612,551,409,251,4514,6,15,14,0,50,4599,85,47,15.8,9.0,6.8,0.7,11.0,11.6,425,1386,801,342,764,39463,35407,43519,1977,1895,82,39463,273.1,236.3,86.6,79.0,7.0,6.3,2.565070778,0.499201659,0.091582861,2.860838378,2.053858253,8.156129355,0,4450,1136,527,25,29,197,3443,49.3,37.2,1281,9.7,334,11.3,391,13.2,453,3.6,122,5
48393,903,110,133,77,125,92,117,119,90,40,865,4,9,2,0,23,903,-34,0,8.7,6.5,2.2,0.0,-39.1,-39.1,51,157,210,149,70,67470,59965,74975,436,423,13,67470,224.8,199.9,72.9,66.5,6.2,5.4,0.311467782,0.183828914,0.016454308,0.341670718,0.302406901,1.06647827,0,889,255,1464,43,48,393,683,47.3,35.0,239,8.9,61,8.3,57,12.6,86,3.3,23,6
39003,102663,12743,14003,13849,11875,11714,13423,12866,7448,4742,85398,12990,305,809,24,3137,102663,-406,5863,11.8,10.5,1.3,-0.1,-5.1,-5.3,7192,26653,22997,12347,13901,50301,46615,53987,47855,45708,2147,50301,292.7,248.6,93.7,83.7,8.3,7.1,53.03776322,19.63776098,1.703812894,69.43476669,47.47841497,200.083842,62,104157,24080,538,35,39,3,78996,47.2,36.7,28992,8.4,6669,9.6,7559,13.0,10254,3.3,2575,4
25027,830839,92020,106944,110616,105527,105957,124326,98505,54298,32646,713678,49477,3336,44707,589,19052,830839,4910,28276,10.3,8.8,1.5,6.3,-1.8,4.4,54112,158830,148585,202881,72636,71767,69837,73697,450670,434714,15956,71767,449.5,353.7,134.3,114.6,9.6,7.3,754.0224785,260.729995,9.028046917,1106.597804,237.257073,2494.389176,169,818249,170081,819,21,25,27,656107,39.3,31.3,205361,6.2,40556,6.0,39053,9.4,61478,2.7,17828,3
23009,54811,4909,5511,5568,5902,6264,8278,9423,5996,2960,52568,527,260,685,12,759,54811,214,987,8.6,11.6,-3.0,0.6,6.4,7.0,2427,13350,12208,13358,6233,52148,49062,55234,29407,28291,1116,52148,330.2,305.7,128.9,119.7,12.1,11.7,45.04775837,22.76959423,1.392385259,32.96676863,45.78490351,91.89742708,6,54468,16940,389,19,23,9,45447,41.9,30.7,13952,8.6,3913,8.4,3806,11.0,5000,3.3,1505,6
24047,51823,4645,5168,5313,5017,5374,7699,8415,6635,3557,43045,6797,214,764,22,981,51823,246,722,7.8,13.4,-5.5,0.2,10.1,10.3,3579,12372,11291,11907,5300,59266,54849,63683,25525,23475,2050,59266,386.0,306.1,116.2,97.6,9.6,7.5,28.66992784,19.73362368,0.428805382,48.78090025,14.7080246,117.7671101,6,51559,17655,819,20,24,47,42920,45.9,36.4,15623,8.8,3783,8.6,3671,14.0,5992,3.6,1530,3
5119,392680,51510,48083,55600,54504,47640,49288,46241,25788,14026,225615,147401,1768,9149,209,8538,392680,-936,8776,13.0,9.6,3.4,1.4,-7.1,-5.8,25441,69644,80333,90726,64312,49957,48141,51773,189210,182612,6598,49957,207.6,188.2,79.9,75.0,7.0,6.5,170.0322348,27.23121615,11.46577522,117.1333173,219.5435369,473.8752781,209,392848,79133,152,3,5,119,301671,47.0,34.7,104680,7.6,23077,7.6,22960,12.8,38634,3.2,9669,3
48213,82299,9462,10170,9118,8905,9151,11223,11717,8405,4148,73911,5303,779,595,83,1628,82299,1238,1238,11.1,13.7,-2.6,0.8,16.9,17.7,9317,19091,17861,10306,15718,43337,40135,46539,36389,35025,1364,43337,224.8,199.9,72.9,66.5,6.2,5.4,28.38702878,16.75408173,1.499637985,31.13971036,27.5612243,97.19833349,10,79687,22345,502,43,48,213,64575,54.5,38.0,24538,10.2,6615,10.4,6692,15.1,9719,3.9,2494,5
39097,44413,4770,5291,5556,6292,6404,6439,4990,3076,1595,40024,2816,162,641,12,758,44413,366,4828,9.5,9.2,0.3,1.0,7.0,8.0,4071,13026,8966,5317,4215,61645,56444,66846,20584,19806,778,61645,292.7,248.6,93.7,83.7,8.3,7.1,22.94464586,8.495484044,0.737085825,30.03814707,20.5396184,86.55819208,13,43732,8744,44,35,39,97,35296,46.7,33.6,11859,7.6,2669,9.0,3174,11.8,4152,2.9,1009,2
51036,6941,536,636,734,670,760,1288,1190,775,352,3040,3153,475,40,5,228,6941,-59,0,6.2,14.3,-8.2,0.3,-0.4,-0.1,1162,2099,1441,720,851,56872,50866,62878,3692,3547,145,56872,263.2,231.8,90.3,81.7,7.3,6.3,3.649089864,1.712904621,0.078229707,3.461664525,3.038735173,9.576619938,0,7022,2156,1693,46,51,36,5889,51.1,38.7,2279,9.7,570,10.2,600,17.7,1043,4.3,254,2
20053,6196,600,631,848,820,720,817,880,517,363,5662,326,50,38,0,120,6196,-111,978,10.2,11.2,-1.0,-0.2,-16.5,-16.6,400,1544,1675,925,622,50261,44755,55767,2722,2646,76,50261,227.6,206.5,88.0,80.5,6.8,6.3,3.494354981,1.77058669,0.295807151,2.564371347,3.807187005,8.114479625,0,6331,1772,638,16,20,53,5059,49.0,39.8,2013,8.2,416,8.2,413,12.7,643,3.2,164,6
19085,14134,1731,1848,1427,1535,1678,2080,1898,1183,754,13785,60,50,50,0,189,14134,5,277,11.6,11.3,0.3,-0.1,0.4,0.2,813,3758,3464,1862,1347,60044,55151,64937,7291,7130,161,60044,218.2,193.1,84.8,77.9,6.9,6.5,8.607192635,3.819945535,0.528433263,5.72320093,9.677493905,18.30259953,0,14196,3779,548,15,19,85,10856,45.8,34.2,3713,8.0,863,7.7,833,11.2,1217,3.1,342,3
48327,2139,198,223,190,178,193,296,352,320,189,2043,35,35,4,0,22,2139,18,41,8.5,10.8,-2.3,0.9,9.4,10.3,315,603,493,305,452,35881,31920,39842,841,807,34,35881,224.8,199.9,72.9,66.5,6.2,5.4,0.737795776,0.435448557,0.038976484,0.809339609,0.716332626,2.526242546,0,2123,708,518,43,48,327,1761,50.4,34.9,615,11.2,198,9.2,163,16.7,295,4.3,75,6
29153,9017,832,998,722,777,904,1319,1660,1204,601,8698,19,97,17,0,186,9017,-186,123,8.6,15.0,-6.5,-0.3,-13.5,-13.8,1177,3079,1802,842,1962,34367,30806,37928,3461,3282,179,34367,273.1,236.3,86.6,79.0,7.0,6.3,5.029189652,0.978756546,0.179561351,5.609084508,4.026884076,15.99126297,0,9328,3114,1011,25,29,153,7324,58.1,40.4,2959,13.5,986,14.9,1095,17.9,1309,4.7,346,6
32033,9475,1033,1019,1229,1428,1145,1301,1161,737,422,8120,483,480,114,19,259,9475,-124,1301,10.6,9.8,0.8,-0.2,-13.6,-13.8,996,2681,2336,1053,1082,58942,52708,65176,4604,4434,170,58942,213.5,185.8,72.3,65.0,5.6,5.0,2.626053259,1.651821848,0.137391609,4.405899106,2.813405453,9.636147868,0,9858,2291,1113,28,32,33,7591,51.4,34.3,2604,8.3,630,8.8,671,11.7,889,3.2,242,6
27123,550210,74052,69332,86769,82235,60477,65621,59675,31872,20177,370844,69551,5262,84087,519,19947,550210,4692,17442,14.0,7.7,6.2,4.4,-2.0,2.4,35551,75283,97990,150759,78160,62937,60948,64926,288814,281072,7742,62937,302.7,265.0,104.9,96.0,7.4,6.6,282.4013991,177.6775469,12.45311725,315.2501729,343.7844809,920.0598359,135,537893,102817,934,23,27,123,421978,36.7,30.3,127859,5.6,23497,4.6,19505,9.4,39594,2.7,11261,1
45063,295032,36181,38352,36512,39143,38833,40313,34992,20873,9833,235430,45620,1560,6428,440,5554,295032,4214,2340,11.0,8.5,2.5,2.0,9.9,11.9,20514,56407,60690,59163,36432,60627,57764,63490,147320,143095,4225,60627,229.5,205.0,80.1,72.3,7.0,6.2,123.081676,60.87349274,4.004071495,124.0101563,135.8482807,374.4096998,55,281870,59280,1427,40,45,63,226738,41.2,31.3,70969,6.7,15260,7.2,16289,11.1,25111,2.9,6683,3
6071,2171603,313371,319398,340133,302440,268000,262251,203132,108068,54810,1666544,204553,44935,168410,10339,76822,2171603,18400,37611,14.1,6.9,7.2,0.7,0.7,1.4,272865,352296,436563,270028,317514,63310,61644,64976,961030,922251,38779,63310,279.6,243.8,96.2,87.1,7.2,6.2,846.1979059,434.6275348,19.70838512,1227.684168,834.339936,3226.410868,410,2121220,330448,200,4,6,71,1599325,45.3,34.7,554966,5.8,93262,6.0,95615,12.8,204266,3.1,49429,2
12099,1485941,151868,163691,170402,172925,177484,199269,182752,153797,113753,1112092,292762,8715,43551,1623,27198,1485941,15603,21625,10.0,10.5,-0.5,8.6,2.5,11.1,124483,258521,295287,376461,179359,61735,60307,63163,731004,704955,26049,61735,265.2,240.7,86.8,80.1,6.9,6.0,862.2916811,425.0763117,15.13893971,808.9216863,577.6517087,2030.362038,401,1426772,414928,324,9,12,99,1202485,41.2,29.3,352328,8.7,104031,8.5,102154,13.6,163990,3.6,43465,2
55105,163129,19981,21849,19982,20353,19958,23063,19725,11557,6661,147253,8617,897,2285,105,3972,163129,809,2694,12.0,9.0,3.0,0.5,1.6,2.0,10334,39833,35451,23850,17477,57675,54812,60538,85397,82631,2766,57675,264.9,238.3,94.6,86.4,7.9,7.1,85.33060747,51.63048923,3.73198645,85.639268,91.92471886,258.068266,33,161226,34912,938,49,55,105,125428,43.8,34.6,43398,7.0,8720,6.9,8680,10.4,13020,3.0,3784,4
31125,3532,417,441,358,368,363,535,549,245,256,3440,17,27,4,1,43,3532,-44,143,11.0,11.5,-0.6,1.7,-13.8,-12.1,213,915,880,496,401,47279,43776,50782,2026,1977,49,47279,239.2,214.5,88.2,80.3,6.8,6.2,1.913129747,1.504873351,0.170259394,1.636687075,2.306740173,5.025398234,0,3569,1046,1093,27,31,125,2741,46.9,38.1,1044,8.1,221,7.9,216,11.5,317,3.3,90,6
46063,1249,160,153,136,147,138,185,190,82,58,1180,12,29,3,0,25,1249,8,29,12.9,5.6,7.2,0.8,-1.6,-0.8,68,300,306,238,131,55017,49280,60754,731,713,18,55017,240.4,219.1,92.8,84.8,9.2,8.6,0.669636775,0.571951918,0.080696186,0.479929951,0.765905909,1.35626222,0,1281,338,1142,41,46,63,959,41.2,33.3,319,7.6,73,6.2,59,10.2,98,3.0,29,6
42005,65263,6690,7032,6874,7004,7923,9994,9951,6043,3752,63724,600,95,200,8,636,65263,-613,650,9.7,13.4,-3.6,0.1,-5.7,-5.7,5129,23407,12266,7916,5917,49436,45826,53046,32148,30533,1615,49436,320.5,273.3,100.8,88.2,8.7,7.2,35.68631591,28.88843708,1.014076377,52.8746557,36.71058401,136.4009164,12,66737,18721,1375,38,42,5,52753,48.5,37.1,19571,8.8,4646,9.5,5030,13.1,6934,3.4,1789,2
28111,11931,1428,1524,1502,1340,1443,1668,1529,996,501,9385,2293,57,29,10,157,11931,-99,102,10.9,9.8,1.1,-0.1,-9.2,-9.3,1536,3290,2474,898,2597,39687,35334,44040,4355,4100,255,39687,191.3,174.8,65.9,61.2,7.1,6.7,8.333439142,0.427458288,0.39549879,4.710031039,4.382446183,13.5068829,0,12047,2963,52,24,28,111,9247,56.0,42.3,3911,10.0,921,11.5,1063,15.4,1423,3.9,357,4
12069,356495,36202,38649,37040,38574,40171,45853,50609,45236,24161,297834,40389,2165,8062,663,7382,356495,11408,3869,9.4,12.4,-3.0,3.4,31.9,35.3,26405,81305,83228,56151,40582,52447,49778,55116,155273,149818,5455,52447,265.2,240.7,86.8,80.1,6.9,6.0,206.874077,101.980886,3.632012517,194.0699776,138.5855467,487.1081119,158,326215,107419,182,9,12,69,288227,46.1,34.4,99150,10.0,28883,10.3,29587,14.1,40608,3.8,10946,2
56039,23081,2384,2185,2967,4093,3423,2928,2875,1569,657,21971,175,211,326,35,363,23081,-180,270,9.9,3.2,6.7,1.6,-16.2,-14.5,958,2272,4087,9847,1443,99087,88142,110032,15340,14876,464,99087,207.9,199.6,79.8,76.2,10.6,10.4,11.4259014,6.432063378,1.158570422,5.273492956,15.02146478,21.73318309,6,22923,4298,481,50,56,39,18842,24.3,19.4,3655,5.2,981,4.9,928,7.2,1360,2.4,447,5
26065,292735,32484,41802,63434,35994,30764,32218,30554,16702,8783,221224,35762,1863,21427,198,12261,292735,408,17194,11.5,7.6,3.9,6.8,-9.4,-2.6,12738,37856,56717,67150,49916,52837,50812,54862,150474,144991,5483,52837,287.0,249.7,97.8,87.6,7.9,6.7,129.441747,110.786907,4.217106688,217.151709,176.3863443,594.5827576,219,286185,51447,854,22,26,65,234329,35.5,29.6,69361,6.0,14157,7.1,16546,9.1,21235,2.7,6330,3
